image_name,gender,height,weight,shoulder_size,waist_size,hip_size,arm_length,leg_size,ideal_dress_size,age_estimation,color_tone
person_3489.png,Male,151,55,43,89,104,50,83,M,51,Light
person_3691.png,Female,157,57,37,61,105,59,86,S,36,Medium
person_0665.png,Male,173,75,44,95,108,56,80,S,45,Medium
person_2088.png,Female,181,70,46,71,118,69,84,S,48,Light
person_3712.png,Female,161,53,48,61,101,67,86,L,34,Light
person_7646.png,Female,189,58,48,68,105,65,95,S,45,Light
person_6574.png,Female,186,87,43,83,87,61,80,S,43,Light
person_0283.png,Female,184,94,44,95,94,66,84,L,32,Medium
person_5421.png,Male,174,60,49,94,96,65,100,S,51,Medium
person_1331.png,Female,162,65,44,81,100,58,81,XL,22,Light
person_2636.png,Male,159,48,40,66,101,53,92,XS,29,Medium
person_6416.png,Male,150,54,48,64,114,51,83,XL,43,Dark
person_3354.png,Female,188,69,37,69,114,56,86,XL,38,Medium
person_9674.png,Male,167,81,38,99,116,51,84,XS,18,Light
person_1414.png,Male,160,64,44,74,83,55,94,XL,53,Light
person_7192.png,Female,155,48,42,79,120,51,91,M,45,Light
person_2631.png,Female,189,89,43,90,116,65,100,XL,26,Dark
person_9398.png,Female,153,91,41,65,113,70,86,L,21,Medium
person_4865.png,Female,171,73,44,89,85,65,94,S,30,Light
person_7432.png,Male,181,82,41,84,113,53,96,XL,31,Dark
person_7624.png,Female,166,80,37,78,97,67,94,M,37,Light
person_1852.png,Female,180,99,36,86,92,65,89,L,33,Dark
person_0363.png,Male,162,72,49,65,86,51,91,M,52,Dark
person_0315.png,Female,190,77,45,96,106,66,88,S,18,Dark
person_6003.png,Female,171,70,39,82,92,55,91,XS,52,Dark
person_4175.png,Male,185,54,40,69,95,60,85,XS,42,Light
person_9439.png,Female,174,53,41,84,105,52,100,M,19,Medium
person_5771.png,Male,153,87,41,68,114,65,97,M,34,Medium
person_1372.png,Female,152,59,37,60,92,67,95,S,55,Light
person_5154.png,Female,174,78,47,61,94,69,97,XS,25,Medium
person_7250.png,Male,151,53,47,73,110,53,97,M,43,Dark
person_2681.png,Male,167,59,40,78,81,57,87,L,53,Light
person_0776.png,Male,172,69,41,91,104,54,86,XS,38,Medium
person_9125.png,Female,164,61,49,91,98,56,100,XS,22,Dark
person_3742.png,Male,182,66,37,84,88,63,89,M,32,Dark
person_7083.png,Male,175,56,46,66,83,52,95,L,60,Dark
person_6237.png,Female,188,77,38,83,114,66,83,M,30,Dark
person_1997.png,Male,179,66,40,63,92,61,85,XL,21,Light
person_4078.png,Male,155,55,39,82,88,68,84,XS,21,Medium
person_9319.png,Male,186,98,43,93,81,68,94,M,52,Dark
person_6363.png,Male,171,45,42,97,103,69,84,L,45,Light
person_5928.png,Male,180,79,41,90,112,53,99,XL,47,Dark
person_2844.png,Male,160,90,36,71,88,51,87,M,38,Dark
person_4520.png,Female,187,50,37,96,115,63,87,M,52,Medium
person_3444.png,Female,179,49,42,93,120,70,85,M,54,Dark
person_4206.png,Male,158,62,39,83,109,51,86,L,57,Medium
person_8070.png,Female,163,99,44,88,104,68,92,S,41,Light
person_6944.png,Male,181,74,50,79,82,53,93,S,31,Medium
person_0613.png,Female,186,80,36,85,98,61,97,XL,60,Light
person_2358.png,Female,156,77,50,87,108,58,97,L,24,Dark
person_3560.png,Female,183,57,37,74,117,68,89,M,24,Dark
person_7282.png,Female,159,91,41,84,106,60,81,M,58,Medium
person_5428.png,Male,153,72,39,62,91,68,81,XS,44,Dark
person_5912.png,Male,178,84,43,84,97,68,85,XS,59,Light
person_1706.png,Male,185,81,42,91,112,61,91,XL,49,Medium
person_9992.png,Female,167,59,37,84,92,52,85,S,26,Light
person_5806.png,Male,166,74,39,71,120,60,96,M,43,Light
person_1839.png,Male,180,83,49,80,91,58,96,S,59,Light
person_9530.png,Male,160,99,38,64,99,66,82,L,59,Light
person_3471.png,Male,182,100,38,65,80,55,84,L,32,Light
person_4734.png,Female,163,71,40,84,115,51,84,S,33,Light
person_0349.png,Female,164,48,41,77,94,64,80,L,24,Medium
person_3652.png,Female,171,56,46,88,110,52,83,S,50,Medium
person_6565.png,Female,188,64,46,73,93,61,90,XL,20,Light
person_4089.png,Female,163,98,48,79,89,60,95,L,34,Light
person_9437.png,Male,166,77,42,87,115,63,100,XL,44,Dark
person_1650.png,Female,165,81,35,97,93,69,83,XL,34,Light
person_4420.png,Female,176,91,44,92,116,60,88,S,21,Medium
person_9636.png,Male,168,59,44,78,86,53,92,S,49,Dark
person_5647.png,Male,163,87,49,81,87,52,99,XL,53,Dark
person_8709.png,Female,189,73,43,93,104,51,100,S,60,Dark
person_4565.png,Male,179,61,47,67,88,66,99,M,39,Medium
person_4849.png,Female,190,55,35,70,102,66,81,L,42,Dark
person_8952.png,Male,184,46,41,65,116,54,88,L,22,Dark
person_1258.png,Female,179,57,39,65,112,53,94,XL,45,Dark
person_7735.png,Female,170,79,36,83,83,53,98,L,56,Medium
person_9021.png,Male,154,91,35,79,89,68,97,XL,47,Dark
person_2995.png,Female,181,93,38,76,117,57,91,XL,53,Medium
person_3682.png,Female,151,86,41,62,109,60,99,L,55,Light
person_4848.png,Male,161,83,43,99,118,58,93,L,22,Medium
person_5750.png,Female,180,65,36,82,109,53,85,XL,50,Dark
person_9637.png,Female,170,72,38,71,105,58,95,XL,55,Medium
person_4097.png,Female,174,59,43,70,84,69,82,S,26,Light
person_9719.png,Male,183,88,48,92,110,68,84,S,37,Light
person_0262.png,Male,175,71,44,85,85,70,88,XS,58,Dark
person_9662.png,Female,153,89,39,99,100,58,99,M,35,Dark
person_9913.png,Male,154,95,46,86,107,51,96,S,32,Dark
person_6289.png,Male,184,64,47,85,112,63,80,M,41,Medium
person_9224.png,Female,188,91,49,68,88,60,89,L,20,Dark
person_3261.png,Female,178,64,49,74,112,56,81,XL,25,Medium
person_3685.png,Male,163,59,46,60,102,67,83,XL,19,Medium
person_7666.png,Male,163,56,47,66,105,53,87,XL,54,Medium
person_1026.png,Male,166,71,36,89,113,57,99,S,56,Medium
person_1366.png,Female,181,45,46,62,81,50,82,XL,29,Dark
person_6580.png,Male,161,66,49,92,93,56,96,L,37,Medium
person_2880.png,Female,184,98,36,77,102,50,86,XS,22,Light
person_4881.png,Male,162,82,37,93,101,61,81,M,48,Light
person_2009.png,Male,172,88,37,79,107,65,97,S,41,Medium
person_0492.png,Male,188,60,40,85,91,70,88,M,54,Dark
person_0402.png,Female,175,99,41,80,98,57,97,XL,58,Medium
person_8646.png,Female,155,64,50,99,82,56,85,M,48,Medium
person_2182.png,Female,186,98,44,84,120,62,89,M,55,Dark
person_8387.png,Male,189,100,38,96,114,54,87,L,26,Light
person_5079.png,Female,184,80,40,60,98,64,90,XS,29,Light
person_6365.png,Male,167,87,49,91,97,58,100,XS,57,Medium
person_2753.png,Female,189,98,49,83,91,61,94,M,55,Light
person_6862.png,Female,166,60,37,70,120,64,80,M,47,Light
person_5021.png,Male,168,83,47,87,84,68,99,XL,20,Dark
person_2066.png,Female,173,67,48,64,112,58,90,S,25,Light
person_5074.png,Male,179,93,40,86,80,66,90,XS,52,Medium
person_0023.png,Male,150,100,49,95,107,69,98,XS,51,Medium
person_1015.png,Male,150,71,36,67,112,62,83,M,28,Medium
person_3714.png,Female,169,82,45,77,99,51,94,M,34,Medium
person_0427.png,Female,190,80,45,64,95,54,83,XL,54,Medium
person_7542.png,Female,155,98,39,86,89,52,93,XL,21,Light
person_8815.png,Female,172,97,47,62,119,66,98,XL,21,Medium
person_0056.png,Male,152,94,39,93,111,53,91,M,45,Medium
person_0844.png,Female,175,45,44,91,86,70,89,M,49,Light
person_6800.png,Male,173,82,48,77,119,65,88,L,57,Dark
person_1129.png,Female,184,45,49,79,118,69,85,XS,21,Light
person_0735.png,Male,178,81,40,86,110,52,95,XS,25,Dark
person_1002.png,Male,163,81,50,100,92,56,91,S,26,Light
person_8440.png,Female,180,46,50,83,85,57,88,M,21,Dark
person_0250.png,Female,153,63,37,73,102,52,89,L,21,Light
person_6247.png,Female,184,98,44,74,106,68,95,M,41,Light
person_8878.png,Male,157,84,47,61,118,56,87,L,51,Dark
person_8051.png,Male,188,78,35,96,110,56,92,M,33,Light
person_2158.png,Male,178,52,48,67,115,69,83,M,37,Medium
person_9902.png,Female,177,89,41,89,94,57,83,XL,47,Dark
person_1393.png,Female,178,74,45,95,98,64,80,L,40,Dark
person_2775.png,Male,172,67,49,75,107,63,83,M,19,Medium
person_5581.png,Male,177,68,50,88,84,70,84,S,52,Medium
person_5742.png,Male,185,88,38,97,108,61,94,L,26,Light
person_6163.png,Female,177,50,39,81,109,50,88,XL,27,Medium
person_8622.png,Female,162,70,44,76,106,65,98,S,51,Light
person_5125.png,Male,173,73,35,66,99,51,98,S,23,Light
person_9093.png,Male,163,68,39,90,80,70,89,XS,36,Medium
person_9964.png,Male,156,52,46,76,106,70,87,XS,29,Medium
person_1609.png,Male,174,45,45,92,113,54,98,S,57,Medium
person_5342.png,Male,158,66,50,76,100,63,82,S,21,Dark
person_5732.png,Male,154,70,38,81,116,53,84,S,43,Dark
person_5406.png,Male,155,70,44,98,98,55,83,XL,28,Medium
person_7806.png,Male,167,55,45,70,118,62,84,XL,32,Light
person_4780.png,Female,161,83,41,83,95,64,96,S,50,Medium
person_0738.png,Male,154,98,43,87,80,63,97,XL,59,Medium
person_4007.png,Male,155,55,38,63,85,64,100,XL,41,Dark
person_9717.png,Male,175,66,41,91,81,57,99,XS,38,Dark
person_1938.png,Female,150,73,43,74,84,66,99,L,37,Dark
person_2140.png,Female,176,48,49,94,87,57,82,M,56,Light
person_9084.png,Female,158,100,49,87,94,58,88,L,37,Dark
person_4143.png,Female,161,51,46,72,90,50,99,M,36,Light
person_7727.png,Male,186,65,49,77,93,64,90,L,23,Dark
person_2976.png,Male,153,78,50,67,112,57,82,XS,30,Medium
person_5173.png,Female,163,72,39,73,120,56,84,XS,39,Light
person_0817.png,Female,185,50,39,93,105,67,94,S,42,Medium
person_0588.png,Female,171,79,48,76,112,69,100,XL,56,Dark
person_9655.png,Female,167,55,39,62,90,57,86,XS,26,Light
person_6806.png,Male,152,89,36,78,111,69,87,M,41,Dark
person_5937.png,Female,190,72,41,62,101,56,80,XL,44,Medium
person_4936.png,Female,186,49,45,90,83,61,95,XL,35,Dark
person_2653.png,Male,182,76,39,61,87,65,82,M,34,Medium
person_9473.png,Female,163,55,37,75,118,51,87,XS,25,Light
person_6345.png,Female,152,55,38,80,105,59,94,M,32,Medium
person_7831.png,Male,167,86,36,80,94,61,95,XL,37,Dark
person_3326.png,Male,161,99,40,76,118,57,94,L,60,Dark
person_4349.png,Female,172,67,36,93,106,70,80,XS,44,Dark
person_1489.png,Male,156,65,50,66,96,67,96,L,22,Medium
person_2294.png,Male,186,59,36,92,90,61,98,M,23,Dark
person_9345.png,Female,179,58,42,74,92,65,91,M,56,Light
person_7593.png,Female,174,74,43,84,87,70,80,XL,60,Light
person_4168.png,Female,158,91,42,67,114,69,95,XS,39,Light
person_3796.png,Female,165,55,45,87,84,59,95,S,27,Dark
person_9025.png,Male,174,89,37,95,115,51,83,XL,42,Dark
person_3042.png,Female,174,47,46,82,90,59,83,XL,36,Medium
person_0160.png,Male,158,99,47,61,118,69,94,S,45,Light
person_1539.png,Female,174,99,48,86,113,61,100,L,60,Medium
person_3042.png,Female,158,54,45,60,117,66,93,XS,33,Medium
person_3724.png,Male,179,69,49,76,108,54,84,XS,59,Dark
person_0415.png,Female,163,66,45,63,81,53,87,XS,56,Light
person_0629.png,Female,181,83,37,73,105,58,83,M,30,Light
person_9675.png,Male,155,75,37,98,114,59,97,S,41,Light
person_8374.png,Male,186,46,44,86,84,59,81,L,40,Medium
person_7968.png,Male,161,95,44,66,116,70,97,L,59,Medium
person_6047.png,Female,172,85,47,86,112,52,89,M,49,Dark
person_0147.png,Male,169,88,41,77,98,50,90,M,58,Medium
person_1380.png,Male,166,80,46,67,110,58,84,M,44,Medium
person_2196.png,Female,190,47,49,74,94,67,97,XL,21,Medium
person_3393.png,Male,152,76,47,64,94,59,89,S,40,Light
person_5165.png,Female,183,60,38,100,94,55,94,XS,27,Dark
person_5060.png,Female,185,76,35,75,90,58,95,S,55,Medium
person_5187.png,Male,163,85,36,69,118,61,99,S,43,Light
person_1133.png,Female,185,56,39,72,94,68,85,XS,46,Light
person_4241.png,Female,160,88,40,87,110,68,87,XL,56,Dark
person_3411.png,Male,163,54,45,61,104,58,94,L,20,Medium
person_0188.png,Male,152,48,45,97,94,50,89,L,20,Dark
person_5159.png,Female,190,69,45,71,85,54,82,L,42,Medium
person_2380.png,Male,174,58,46,83,105,61,100,S,56,Medium
person_6754.png,Female,159,48,48,72,106,58,89,L,39,Dark
person_3418.png,Female,165,66,37,96,86,54,96,XS,20,Light
person_2200.png,Male,154,65,37,85,99,68,81,L,49,Dark
person_3618.png,Male,176,52,47,86,113,55,96,XS,28,Light
person_0781.png,Male,155,73,39,83,118,68,90,S,55,Dark
person_6315.png,Female,156,96,43,75,117,60,98,L,34,Dark
person_1668.png,Female,187,85,36,100,120,59,98,XS,59,Medium
person_1344.png,Female,163,83,36,85,109,64,98,XS,44,Light
person_8901.png,Male,183,90,46,92,107,62,90,XL,34,Dark
person_2974.png,Male,157,100,46,83,85,51,94,XL,18,Medium
person_4304.png,Male,153,75,49,84,86,55,96,XL,60,Dark
person_0544.png,Male,152,61,45,89,105,50,80,XL,33,Dark
person_6119.png,Male,151,72,50,96,108,70,99,M,26,Dark
person_7782.png,Female,168,68,47,65,99,69,83,L,18,Medium
person_9482.png,Female,154,57,44,79,98,52,97,M,55,Medium
person_7502.png,Male,172,53,45,73,109,56,98,L,30,Dark
person_8307.png,Male,162,97,50,86,105,53,90,XS,23,Light
person_0128.png,Female,152,85,35,62,81,64,80,L,27,Medium
person_0870.png,Female,180,75,39,64,81,60,96,M,45,Medium
person_3545.png,Female,159,79,48,73,102,61,93,L,20,Light
person_5541.png,Female,179,76,47,93,90,52,92,M,48,Light
person_1136.png,Male,163,82,39,81,119,50,87,S,52,Dark
person_5166.png,Female,160,55,45,65,97,67,91,S,21,Dark
person_0195.png,Female,151,65,40,71,96,55,91,XS,38,Dark
person_3279.png,Female,175,76,48,60,98,50,99,M,39,Light
person_1915.png,Male,156,57,48,74,116,58,84,M,29,Light
person_6387.png,Male,179,92,50,69,120,53,99,XS,55,Medium
person_6810.png,Female,169,91,49,70,119,60,94,M,53,Light
person_0935.png,Female,162,51,39,63,114,52,89,M,22,Medium
person_2443.png,Female,169,58,50,91,110,60,96,XL,60,Medium
person_4193.png,Male,168,57,48,65,88,67,83,XS,28,Medium
person_1498.png,Female,179,46,48,97,114,50,97,L,34,Medium
person_9102.png,Female,164,76,40,63,105,66,94,L,44,Dark
person_4227.png,Male,179,70,38,62,99,66,92,S,26,Light
person_7901.png,Male,173,98,50,82,114,61,88,S,38,Dark
person_2567.png,Male,178,55,43,63,116,57,84,M,48,Medium
person_3134.png,Male,180,53,36,89,118,61,90,M,18,Light
person_9191.png,Male,158,53,41,70,94,50,81,M,33,Medium
person_8856.png,Female,163,81,46,71,88,62,94,L,35,Dark
person_1023.png,Female,180,54,48,74,112,58,81,M,40,Dark
person_8308.png,Male,176,99,36,68,93,59,88,M,49,Light
person_9697.png,Male,167,61,49,91,100,62,80,XL,36,Dark
person_4431.png,Female,176,52,49,90,116,57,83,M,36,Light
person_6940.png,Female,155,46,46,65,102,56,81,S,34,Medium
person_5489.png,Female,176,78,44,61,100,50,80,XS,19,Medium
person_4976.png,Male,164,49,50,85,115,63,97,XL,51,Dark
person_1343.png,Male,178,93,48,72,112,63,88,XL,25,Light
person_4223.png,Male,171,61,42,85,86,55,92,XS,43,Dark
person_7059.png,Female,166,93,42,78,84,54,88,M,38,Dark
person_3141.png,Female,156,79,39,82,116,59,86,L,25,Light
person_9618.png,Male,190,70,35,60,99,68,84,M,34,Dark
person_3516.png,Male,161,96,43,63,86,58,81,M,37,Medium
person_3985.png,Female,165,95,40,60,91,65,82,XL,33,Medium
person_8724.png,Female,163,78,42,90,117,68,95,S,59,Dark
person_6133.png,Male,177,71,39,100,119,69,87,L,49,Light
person_3798.png,Female,189,69,43,71,82,55,83,S,29,Dark
person_7344.png,Male,159,82,49,85,90,52,88,XL,20,Light
person_8483.png,Female,151,87,38,89,88,62,83,XL,39,Medium
person_0871.png,Male,189,93,35,69,94,68,98,XS,21,Dark
person_2220.png,Male,154,47,42,69,117,68,100,M,48,Medium
person_9506.png,Male,187,100,36,86,98,61,94,XL,30,Medium
person_3613.png,Female,174,54,40,89,99,69,100,S,46,Dark
person_0450.png,Female,168,61,37,95,109,70,88,S,33,Light
person_6286.png,Male,168,88,46,76,116,66,87,XL,33,Dark
person_1915.png,Female,174,71,40,79,95,58,80,L,29,Medium
person_9449.png,Male,161,63,39,60,96,61,86,XL,23,Dark
person_4873.png,Male,172,69,38,76,88,51,97,XL,52,Light
person_2828.png,Female,152,57,45,81,115,57,82,S,36,Medium
person_5176.png,Male,186,96,44,67,81,61,85,XS,58,Dark
person_3306.png,Female,179,82,50,84,107,52,88,S,48,Light
person_7247.png,Male,150,55,46,91,86,61,93,M,50,Medium
person_7110.png,Male,173,51,45,70,93,62,82,XS,18,Light
person_2706.png,Male,183,72,37,67,87,60,92,M,36,Medium
person_1312.png,Male,150,72,36,60,108,58,94,XS,55,Dark
person_6179.png,Female,158,64,42,84,118,67,90,M,57,Light
person_9857.png,Female,173,45,50,75,104,52,92,M,34,Medium
person_7094.png,Female,159,74,46,93,90,69,99,S,20,Light
person_4984.png,Male,153,46,45,82,85,69,92,XL,59,Medium
person_5521.png,Male,183,63,45,100,113,50,91,S,46,Medium
person_7294.png,Male,154,94,39,65,91,69,99,M,22,Medium
person_1209.png,Female,176,57,46,91,87,69,82,L,24,Dark
person_2659.png,Female,152,82,39,71,103,70,99,L,44,Dark
person_6720.png,Male,188,55,48,94,91,56,80,XS,29,Light
person_8807.png,Female,174,96,42,73,120,64,83,S,58,Light
person_7677.png,Male,185,81,35,75,99,70,87,S,27,Light
person_0942.png,Male,173,72,50,80,106,57,89,M,44,Medium
person_0210.png,Male,158,81,48,78,92,70,97,XS,55,Light
person_4848.png,Male,175,68,40,90,118,51,98,XS,23,Medium
person_2702.png,Female,153,66,44,80,101,67,94,L,35,Dark
person_6302.png,Male,174,94,38,86,108,58,90,L,53,Medium
person_6676.png,Male,171,65,36,80,80,70,86,L,34,Light
person_2168.png,Female,150,85,48,87,98,69,87,XS,23,Dark
person_1912.png,Female,187,57,39,76,80,67,95,S,47,Medium
person_3638.png,Female,172,48,35,86,101,68,88,M,40,Dark
person_3537.png,Female,161,64,50,61,120,52,95,XS,29,Light
person_6148.png,Male,162,74,42,99,110,58,91,XL,58,Medium
person_2974.png,Male,162,58,40,96,99,53,92,XS,26,Medium
person_9517.png,Male,157,88,48,76,110,65,98,L,53,Light
person_4356.png,Male,153,47,48,89,95,65,97,M,54,Dark
person_8293.png,Female,178,76,41,76,81,54,96,XS,51,Dark
person_8263.png,Male,178,99,40,75,92,57,89,XS,49,Medium
person_1803.png,Male,167,72,48,60,119,52,92,S,19,Medium
person_1704.png,Female,177,83,44,71,119,65,94,S,44,Light
person_2660.png,Female,160,75,50,78,103,70,92,S,20,Dark
person_4352.png,Female,161,57,44,92,117,62,92,XL,51,Light
person_1606.png,Male,163,56,38,67,96,69,95,L,36,Dark
person_3924.png,Male,188,80,47,98,85,53,84,M,44,Dark
person_6720.png,Male,184,71,48,60,118,59,80,XS,28,Light
person_2095.png,Male,154,52,35,86,105,65,91,XL,36,Dark
person_0647.png,Female,175,78,42,66,90,54,98,S,45,Light
person_8779.png,Female,173,55,49,61,112,68,98,XL,32,Dark
person_9521.png,Female,185,53,45,87,101,55,91,XS,18,Medium
person_8757.png,Male,188,54,39,89,108,59,81,XL,55,Medium
person_7628.png,Male,170,97,45,65,105,55,84,S,23,Medium
person_9583.png,Female,169,79,43,80,92,68,92,XS,40,Light
person_6419.png,Female,187,72,40,84,86,55,98,XS,54,Dark
person_0191.png,Male,161,77,39,93,98,70,91,M,59,Dark
person_5637.png,Female,165,46,39,94,100,70,86,M,34,Dark
person_1269.png,Female,166,80,40,93,81,66,91,L,23,Medium
person_1803.png,Male,187,48,43,62,118,57,85,XL,28,Dark
person_0699.png,Male,155,96,45,75,113,69,86,L,41,Dark
person_4681.png,Male,164,62,41,61,109,50,83,L,38,Light
person_6444.png,Male,161,49,50,94,115,59,85,XL,53,Dark
person_7387.png,Female,183,98,35,69,95,62,96,XS,52,Dark
person_2288.png,Male,167,71,47,61,93,70,96,M,59,Medium
person_5719.png,Female,188,91,37,83,118,59,100,S,49,Dark
person_9486.png,Male,164,90,45,75,81,69,99,XS,39,Light
person_7048.png,Female,151,77,44,64,105,56,98,XS,34,Medium
person_4096.png,Male,170,79,47,95,115,67,84,XS,29,Light
person_3217.png,Male,160,80,41,95,92,56,85,XL,35,Medium
person_3743.png,Female,178,74,40,69,97,51,87,XS,26,Dark
person_3603.png,Male,151,75,40,91,104,58,86,L,18,Medium
person_4760.png,Male,171,95,45,95,106,67,91,L,47,Dark
person_9125.png,Female,172,61,45,94,104,53,96,M,23,Dark
person_2443.png,Female,162,75,39,83,82,53,86,M,35,Dark
person_9193.png,Female,169,78,37,86,102,67,83,XS,27,Dark
person_3252.png,Female,159,79,48,71,118,70,94,L,23,Medium
person_8218.png,Male,167,77,38,87,109,52,97,M,55,Dark
person_1075.png,Female,156,85,49,93,112,52,93,S,51,Dark
person_5912.png,Female,155,75,48,97,116,64,93,M,54,Dark
person_8174.png,Male,168,54,42,87,81,57,94,XL,44,Light
person_2130.png,Female,169,99,50,62,92,68,94,M,28,Light
person_0408.png,Female,179,54,38,64,107,63,93,XL,25,Dark
person_6843.png,Male,169,53,37,90,101,59,84,XS,23,Medium
person_0958.png,Female,180,95,46,97,102,58,84,M,58,Light
person_9454.png,Female,185,60,36,60,89,63,87,S,40,Light
person_1288.png,Female,178,88,44,67,84,51,80,XS,58,Medium
person_6339.png,Male,177,70,45,72,94,55,96,XS,47,Dark
person_1284.png,Male,152,100,45,93,119,65,85,M,30,Dark
person_6703.png,Male,151,56,47,76,115,56,81,L,29,Medium
person_9269.png,Male,158,55,35,78,105,52,98,XL,43,Light
person_8332.png,Male,176,79,45,99,99,50,90,M,33,Medium
person_3081.png,Female,164,76,44,65,111,63,95,M,36,Medium
person_1864.png,Female,177,52,45,97,94,67,98,M,50,Medium
person_2030.png,Female,167,75,41,95,98,59,97,XS,57,Dark
person_6131.png,Male,161,67,37,80,120,69,93,XL,35,Medium
person_1264.png,Male,168,61,39,83,89,63,98,XS,45,Light
person_8790.png,Female,169,93,46,89,101,59,94,S,28,Light
person_9726.png,Male,169,66,45,68,83,68,86,XS,27,Light
person_4070.png,Male,170,49,41,96,111,53,100,XL,55,Dark
person_0217.png,Male,187,55,40,70,118,68,82,M,40,Medium
person_8138.png,Male,158,50,48,85,100,67,83,XS,30,Dark
person_0597.png,Female,158,64,36,72,119,57,84,L,24,Medium
person_9652.png,Male,180,89,41,79,94,66,91,S,48,Medium
person_0742.png,Male,165,92,37,82,109,59,85,XL,49,Medium
person_8141.png,Female,159,66,36,90,97,61,100,XL,36,Light
person_4802.png,Female,161,96,41,66,101,64,90,M,26,Dark
person_1830.png,Female,172,91,40,97,97,65,93,XL,49,Medium
person_7028.png,Female,165,61,36,75,100,53,91,L,23,Medium
person_7035.png,Female,172,80,40,77,91,52,93,XS,47,Medium
person_1326.png,Male,175,80,36,93,111,50,90,XL,60,Light
person_5869.png,Male,168,68,50,77,80,68,96,XL,31,Light
person_3085.png,Female,185,65,39,87,90,52,88,L,36,Light
person_8463.png,Male,152,87,43,93,89,69,91,XL,56,Light
person_3774.png,Female,172,79,39,99,106,64,85,XL,23,Light
person_6590.png,Male,181,100,45,76,87,68,87,XS,27,Dark
person_4479.png,Male,167,49,48,64,81,50,81,S,52,Dark
person_0516.png,Female,183,74,41,96,80,54,92,XS,42,Dark
person_7460.png,Female,180,51,44,83,95,52,88,S,37,Medium
person_1846.png,Female,170,87,42,66,85,58,93,XL,26,Light
person_3608.png,Male,159,48,44,67,82,61,82,XS,42,Medium
person_7565.png,Male,155,86,49,79,94,50,87,XL,50,Medium
person_9605.png,Female,164,49,46,74,102,52,80,L,31,Dark
person_8858.png,Female,171,92,44,63,116,67,94,L,21,Medium
person_9906.png,Male,150,48,45,64,87,65,91,M,30,Dark
person_3819.png,Male,186,55,36,74,107,66,82,M,39,Medium
person_0125.png,Female,174,85,44,75,85,60,81,XS,24,Light
person_6336.png,Female,176,70,39,91,112,64,100,XS,45,Light
person_2478.png,Male,178,45,39,66,82,51,93,S,26,Light
person_3900.png,Female,154,92,46,99,82,55,82,XL,28,Medium
person_0929.png,Female,171,47,40,66,84,65,82,XL,33,Light
person_8195.png,Female,173,64,36,78,109,63,99,M,49,Medium
person_3354.png,Female,162,48,35,88,98,51,91,L,33,Dark
person_8167.png,Female,179,72,45,72,99,51,81,M,27,Dark
person_5429.png,Male,169,88,35,79,90,65,92,L,52,Dark
person_3659.png,Female,161,77,38,88,99,51,91,XL,59,Medium
person_1341.png,Male,176,88,38,68,112,55,80,L,29,Medium
person_8315.png,Male,189,67,46,99,114,64,80,S,46,Light
person_9856.png,Male,178,83,43,91,112,58,96,XL,49,Dark
person_0295.png,Male,171,100,48,95,93,53,94,M,33,Medium
person_1632.png,Male,183,63,46,100,119,64,86,L,44,Light
person_3116.png,Male,164,85,39,73,81,60,98,L,50,Light
person_5465.png,Female,164,94,47,61,113,58,86,S,42,Dark
person_9115.png,Female,178,61,40,69,96,62,94,L,48,Dark
person_6706.png,Male,157,72,46,86,104,67,95,XL,56,Dark
person_4063.png,Male,164,46,37,77,80,68,83,XS,46,Medium
person_4327.png,Male,164,55,38,98,92,60,88,XL,57,Medium
person_5411.png,Male,189,55,39,73,90,57,93,S,36,Light
person_2288.png,Male,153,48,44,99,85,59,96,M,52,Medium
person_9722.png,Male,163,82,48,98,100,53,80,L,56,Medium
person_9703.png,Male,155,48,45,99,91,63,87,M,23,Light
person_8931.png,Male,180,76,42,66,115,64,94,M,58,Medium
person_6040.png,Male,163,79,48,88,115,69,86,L,30,Dark
person_3041.png,Female,170,91,38,79,105,62,94,XL,39,Light
person_8978.png,Female,182,57,47,72,106,60,96,L,38,Dark
person_1185.png,Female,160,53,48,86,100,57,82,M,23,Light
person_5565.png,Female,157,59,35,80,116,61,84,XL,32,Dark
person_9117.png,Male,171,75,49,92,91,61,100,XL,41,Light
person_2854.png,Male,164,97,38,96,118,66,84,M,59,Dark
person_2804.png,Female,185,71,50,86,96,67,80,L,24,Dark
person_7465.png,Male,185,75,45,100,109,50,86,XL,20,Dark
person_0914.png,Female,188,99,48,84,100,70,96,S,47,Dark
person_1412.png,Female,165,82,40,71,115,65,96,M,44,Dark
person_0916.png,Female,170,71,49,60,111,65,86,M,44,Light
person_5682.png,Male,182,73,37,76,111,61,93,M,21,Light
person_2514.png,Female,159,53,47,87,89,55,91,XS,25,Dark
person_1686.png,Female,171,73,46,69,104,51,92,M,38,Medium
person_2247.png,Male,153,46,36,67,98,65,89,XS,22,Dark
person_3322.png,Male,163,93,46,79,97,52,90,XS,32,Medium
person_9502.png,Male,190,93,49,87,114,58,95,S,52,Medium
person_0449.png,Male,180,87,50,72,91,68,99,L,45,Medium
person_8089.png,Female,154,68,43,92,89,65,86,S,52,Light
person_0704.png,Male,164,74,40,65,97,53,94,L,30,Dark
person_3482.png,Female,166,68,36,85,110,63,83,L,46,Medium
person_2784.png,Female,155,90,40,97,94,59,82,XS,18,Dark
person_0249.png,Female,187,89,49,98,82,52,93,M,54,Dark
person_2609.png,Female,161,66,41,72,97,68,82,XL,21,Light
